account_id,name,industry,segment,employees,annual_revenue,region,metro,current_arr,whitespace_potential,open_pipeline,propensity_score
A-11045,Cyberdyne Partners,Manufacturing,Mid-Market,1895,306970000.0,APAC,Tokyo,4600.0,8400.0,2500.0,0.369
A-11046,Aperture Systems,Healthcare,Mid-Market,1227,248064000.0,EMEA,Madrid,3600.0,11000.0,6800.0,0.757
A-11047,Wayne Group,Education,Mid-Market,1912,475612000.0,NA-East,Austin,7200.0,7400.0,5500.0,0.483
A-11048,Northwind Systems,Retail,Enterprise,38527,10034436000.0,NA-West,San Francisco,33400.0,9500.0,5500.0,0.162
A-11049,Wonka Analytics,Logistics,SMB,77,12603000.0,NA-East,Austin,2300.0,3000.0,1900.0,0.592
A-11050,Oscorp Industries,Financial Services,SMB,97,17997000.0,EMEA,London,3500.0,2400.0,1800.0,0.423
A-11051,Cogswell Networks,Media,SMB,136,5531000.0,EMEA,Amsterdam,1000.0,3300.0,2700.0,0.969
A-11052,Globex Networks,Financial Services,Mid-Market,461,71787000.0,EMEA,Amsterdam,3500.0,5300.0,3700.0,0.348
A-11053,Cyberdyne Technologies,Financial Services,Enterprise,8216,4023786000.0,NA-West,San Francisco,9200.0,31900.0,10400.0,0.905
A-11054,Cogswell Holdings,Software,SMB,65,10430000.0,NA-East,Atlanta,1700.0,1400.0,1500.0,0.431
A-11055,Stark Group,Financial Services,Mid-Market,362,60219000.0,NA-West,Los Angeles,7600.0,4500.0,3900.0,0.28
A-11056,Vandelay Cloud,Media,Mid-Market,1990,207489000.0,NA-East,Atlanta,5800.0,4500.0,4500.0,0.345
A-11057,Initech Holdings,Energy,SMB,32,14498000.0,EMEA,London,1900.0,2800.0,800.0,0.819
A-11058,Cogswell Group,Software,Mid-Market,453,266834000.0,NA-West,Seattle,2500.0,7300.0,2800.0,0.697
A-11059,Globex Technologies,Telecom,Enterprise,43374,936418000.0,NA-East,Chicago,13000.0,15300.0,17700.0,0.709
A-11060,Soylent Cloud,Retail,Enterprise,3554,1643632000.0,NA-West,San Francisco,5600.0,18300.0,9500.0,0.191
A-11061,Wonka Solutions,Education,Mid-Market,1418,499118000.0,APAC,Bangalore,5700.0,9400.0,4800.0,0.565
A-11062,Northwind Digital,Software,Mid-Market,1584,408767000.0,NA-West,Los Angeles,7100.0,7900.0,2200.0,0.607
A-11063,Gekko Systems,Logistics,Enterprise,2630,2399852000.0,NA-West,Denver,30400.0,14600.0,8700.0,0.59
A-11064,Soylent Systems,Energy,Mid-Market,1482,199463000.0,NA-West,Phoenix,11700.0,3700.0,2400.0,0.129
A-11065,Wonka Digital,Logistics,SMB,138,22894000.0,NA-West,Phoenix,2900.0,1100.0,1400.0,0.594
A-11066,Hooli Technologies,Telecom,Mid-Market,986,117011000.0,NA-East,Boston,5500.0,8500.0,3200.0,0.36
A-11067,Stark Industries,Education,Enterprise,3196,1822319000.0,NA-West,Los Angeles,9100.0,25700.0,15800.0,0.921
A-11068,Prestige Labs,Education,Mid-Market,1563,436064000.0,NA-East,Chicago,8300.0,9600.0,5200.0,0.756
A-11069,Northwind Networks,Retail,Mid-Market,1363,319070000.0,NA-West,Los Angeles,7000.0,7300.0,5300.0,0.7
A-11070,Prestige Cloud,Retail,SMB,29,45496000.0,EMEA,Amsterdam,3800.0,3000.0,1300.0,0.535
A-11071,Vandelay Cloud,Logistics,Enterprise,34147,12104866000.0,NA-East,New York,25400.0,28700.0,12900.0,0.647
A-11072,Contoso Labs,Financial Services,SMB,88,42210000.0,APAC,Bangalore,2700.0,2700.0,2800.0,0.872
A-11073,Oscorp Solutions,Healthcare,SMB,180,5092000.0,NA-East,Atlanta,1900.0,1700.0,1000.0,0.148
A-11074,Hooli Partners,Logistics,Enterprise,8635,15277737000.0,EMEA,Amsterdam,20800.0,26300.0,14800.0,0.364
A-11075,Acme Partners,Logistics,SMB,18,24241000.0,NA-West,Phoenix,2100.0,2700.0,800.0,0.71
A-11076,Contoso Digital,Energy,Enterprise,34368,12013384000.0,EMEA,Paris,32700.0,21300.0,6100.0,0.376
A-11077,Dunder Analytics,Software,Mid-Market,680,314979000.0,NA-East,Austin,4300.0,7200.0,4400.0,0.322
A-11078,Contoso Solutions,Retail,Enterprise,34361,16265359000.0,APAC,Sydney,24400.0,33900.0,17200.0,0.752
A-11079,Contoso Partners,Software,Mid-Market,1792,466802000.0,NA-East,Atlanta,9000.0,6300.0,3200.0,0.196
A-11080,Umbra Digital,Media,Mid-Market,383,114053000.0,NA-East,Chicago,11800.0,6500.0,4400.0,0.667
A-11081,Hooli Digital,Telecom,Mid-Market,1158,275814000.0,EMEA,Madrid,8100.0,13600.0,7600.0,0.983
A-11082,Globex Partners,Financial Services,SMB,50,41655000.0,NA-West,Seattle,2500.0,1000.0,1700.0,0.381
A-11083,Tyrell Labs,Manufacturing,SMB,50,36266000.0,NA-East,Atlanta,3600.0,3000.0,900.0,0.513
A-11084,Hooli Partners,Energy,Mid-Market,460,106056000.0,APAC,Sydney,3000.0,8300.0,2900.0,0.331
A-11085,Cogswell Solutions,Financial Services,Mid-Market,1590,107050000.0,NA-West,Los Angeles,4600.0,8700.0,3600.0,0.431
A-11086,Initech Partners,Financial Services,Mid-Market,997,236165000.0,EMEA,London,10500.0,6600.0,3700.0,0.386
A-11087,Prestige Networks,Manufacturing,Enterprise,35546,11844507000.0,NA-West,Seattle,29400.0,21800.0,13400.0,0.498
A-11088,Initech Labs,Education,Mid-Market,442,319599000.0,NA-West,Phoenix,3800.0,6700.0,4800.0,0.526
A-11089,Soylent Networks,Logistics,SMB,153,28207000.0,EMEA,Berlin,1800.0,2200.0,2000.0,0.632
A-11090,Acme Networks,Education,Mid-Market,742,111149000.0,NA-West,Los Angeles,7300.0,5800.0,1600.0,0.299
A-11091,Massive Technologies,Telecom,Mid-Market,1095,72501000.0,NA-West,Seattle,9900.0,11200.0,6700.0,0.726
A-11092,Aperture Partners,Media,Mid-Market,1936,136529000.0,NA-West,Seattle,7100.0,7000.0,1900.0,0.395
A-11093,Sterling Partners,Software,Mid-Market,395,334681000.0,NA-East,Boston,8000.0,6000.0,3700.0,0.514
A-11094,Aperture Technologies,Energy,Mid-Market,1449,263277000.0,APAC,Sydney,6000.0,7300.0,4200.0,0.807
A-11095,Hooli Digital,Logistics,SMB,131,49675000.0,NA-East,Chicago,300.0,3500.0,2300.0,0.685
A-11096,Globex Group,Education,SMB,123,47147000.0,NA-East,New York,1900.0,3500.0,800.0,0.546
A-11097,Globex Group,Financial Services,SMB,184,3620000.0,NA-West,Seattle,2300.0,1400.0,1900.0,0.522
A-11098,Aperture Digital,Media,Mid-Market,1952,336001000.0,EMEA,Madrid,5700.0,7800.0,3300.0,0.298
A-11099,Hooli Systems,Software,Mid-Market,1416,243157000.0,NA-East,Atlanta,5100.0,4900.0,2000.0,0.17
A-11100,Stark Digital,Education,Mid-Market,1577,378937000.0,NA-East,Atlanta,6900.0,12300.0,8000.0,0.839
A-11101,Dunder Cloud,Healthcare,SMB,102,2505000.0,NA-East,New York,3500.0,2700.0,1700.0,0.531
A-11102,Soylent Systems,Retail,Mid-Market,792,335904000.0,NA-West,Los Angeles,2300.0,6100.0,6100.0,0.685
A-11103,Sterling Analytics,Financial Services,Mid-Market,1126,371820000.0,EMEA,Paris,6000.0,5500.0,6100.0,0.569
A-11104,Prestige Holdings,Logistics,Mid-Market,1782,359795000.0,NA-West,San Francisco,6800.0,4200.0,2200.0,0.092
A-11105,Pied Piper Networks,Financial Services,Mid-Market,464,255422000.0,NA-East,Austin,7000.0,6400.0,2200.0,0.17
A-11106,Sterling Networks,Software,SMB,68,49279000.0,EMEA,Madrid,2100.0,2600.0,1000.0,0.729
A-11107,Cogswell Networks,Logistics,SMB,152,19686000.0,EMEA,London,1200.0,1200.0,800.0,0.622
A-11108,Initech Analytics,Logistics,Mid-Market,1099,226354000.0,APAC,Seoul,10200.0,9600.0,3100.0,0.786
A-11109,Initech Systems,Financial Services,SMB,12,12271000.0,NA-East,Boston,3600.0,4100.0,1200.0,0.852
A-11110,Dunder Solutions,Telecom,Enterprise,7841,11180950000.0,NA-East,Chicago,33600.0,22300.0,12900.0,0.259
A-11111,Pied Piper Labs,Education,Enterprise,26496,1423611000.0,NA-West,San Francisco,21900.0,29600.0,14400.0,0.54
A-11112,Initech Systems,Software,Mid-Market,557,397893000.0,EMEA,Amsterdam,2200.0,9200.0,6300.0,0.69
A-11113,Globex Industries,Software,SMB,181,3258000.0,NA-East,Boston,1900.0,1800.0,700.0,0.062
A-11114,Soylent Partners,Software,SMB,163,27541000.0,NA-West,Seattle,700.0,1400.0,2300.0,0.699
A-11115,Vandelay Technologies,Telecom,Mid-Market,1186,182390000.0,APAC,Seoul,3400.0,8300.0,5400.0,0.774
A-11116,Prestige Digital,Education,Mid-Market,412,288112000.0,NA-East,Austin,8800.0,6000.0,3600.0,0.468
A-11117,Aperture Technologies,Software,Mid-Market,1447,156536000.0,EMEA,London,2200.0,6500.0,2000.0,0.369
A-11118,Stark Labs,Logistics,Enterprise,43029,15340522000.0,NA-East,Atlanta,39300.0,26800.0,10100.0,0.461
A-11119,Stark Cloud,Financial Services,Mid-Market,1407,112086000.0,APAC,Sydney,5000.0,6400.0,4600.0,0.673
A-11120,Cyberdyne Group,Telecom,Mid-Market,679,123223000.0,EMEA,London,8000.0,5200.0,4600.0,0.438
A-11121,Hooli Group,Financial Services,Mid-Market,1681,205975000.0,NA-East,New York,4900.0,4900.0,3500.0,0.218
A-11122,Nakatomi Systems,Education,Mid-Market,232,380443000.0,EMEA,Berlin,2600.0,7700.0,8000.0,0.962
A-11123,Nakatomi Group,Logistics,Mid-Market,493,301996000.0,APAC,Tokyo,5300.0,5500.0,5200.0,0.471
A-11124,Hooli Cloud,Energy,SMB,55,7676000.0,EMEA,London,1900.0,1600.0,500.0,0.123
A-11125,Wonka Systems,Education,Mid-Market,520,258720000.0,APAC,Tokyo,10100.0,5700.0,2700.0,0.603
A-11126,Aperture Systems,Education,SMB,35,3149000.0,NA-East,Atlanta,2000.0,1100.0,1200.0,0.119
A-11127,Oscorp Partners,Logistics,SMB,145,35257000.0,NA-East,New York,1100.0,1600.0,1000.0,0.012
A-11128,Hooli Partners,Energy,Mid-Market,1578,236039000.0,EMEA,Amsterdam,9300.0,6700.0,2400.0,0.439
A-11129,Cogswell Labs,Software,SMB,58,3225000.0,EMEA,Amsterdam,1600.0,3000.0,1300.0,0.905
A-11130,Wayne Group,Telecom,Mid-Market,1153,232534000.0,NA-East,Boston,4700.0,11000.0,7000.0,0.816
A-11131,Prestige Digital,Manufacturing,Mid-Market,1184,485453000.0,NA-West,Denver,5200.0,7000.0,3700.0,0.649
A-11132,Hooli Cloud,Software,Mid-Market,908,252044000.0,APAC,Tokyo,5400.0,9100.0,5000.0,0.819
A-11133,Wayne Labs,Software,Enterprise,25682,14146825000.0,APAC,Singapore,30600.0,15800.0,6600.0,0.158
A-11134,Dunder Systems,Healthcare,SMB,72,15452000.0,NA-East,Boston,3800.0,3300.0,800.0,0.499
A-11135,Globex Analytics,Healthcare,SMB,199,44755000.0,NA-West,Los Angeles,2800.0,3900.0,2200.0,0.772
A-11136,Northwind Labs,Media,Enterprise,7327,4684676000.0,APAC,Seoul,30200.0,34000.0,20300.0,0.907
A-11137,Nakatomi Labs,Energy,Enterprise,35800,16968234000.0,EMEA,Amsterdam,21200.0,14300.0,13900.0,0.293
A-11138,Vandelay Cloud,Education,Mid-Market,413,174845000.0,APAC,Seoul,3300.0,6500.0,4900.0,0.498
A-11139,Pied Piper Industries,Education,Enterprise,31596,3898117000.0,NA-West,San Francisco,24100.0,27900.0,17100.0,0.479
A-11140,Nakatomi Networks,Education,Mid-Market,223,58650000.0,EMEA,Berlin,7700.0,6800.0,5100.0,0.901
A-11141,Soylent Solutions,Logistics,SMB,60,34331000.0,APAC,Seoul,3000.0,800.0,1000.0,0.105
A-11142,Wayne Industries,Software,SMB,51,32011000.0,NA-East,Austin,3400.0,3200.0,2300.0,0.677
A-11143,Oscorp Systems,Healthcare,Enterprise,33751,11667302000.0,NA-West,Denver,32300.0,19500.0,8600.0,0.451
A-11144,Prestige Digital,Telecom,Mid-Market,1118,159339000.0,NA-West,Seattle,3500.0,4900.0,1300.0,0.16
A-11145,Prestige Solutions,Media,SMB,172,43174000.0,NA-West,Denver,600.0,2500.0,2000.0,0.567
A-11146,Contoso Systems,Healthcare,Mid-Market,1023,209175000.0,NA-East,Chicago,3900.0,7400.0,5500.0,0.559
A-11147,Acme Group,Manufacturing,Mid-Market,976,480846000.0,APAC,Sydney,3000.0,5700.0,4600.0,0.418
A-11148,Acme Analytics,Media,SMB,117,22253000.0,NA-East,Boston,3200.0,1800.0,900.0,0.172
A-11149,Nakatomi Group,Financial Services,Mid-Market,887,282544000.0,NA-West,Seattle,9100.0,6400.0,3000.0,0.273
A-11150,Massive Group,Logistics,SMB,182,24500000.0,EMEA,Paris,900.0,1000.0,1900.0,0.369
A-11151,Vandelay Networks,Retail,Mid-Market,1165,331372000.0,NA-West,Seattle,10400.0,5500.0,3100.0,0.629
A-11152,Cogswell Labs,Financial Services,Mid-Market,958,479069000.0,NA-East,Boston,5600.0,8000.0,4300.0,0.285
A-11153,Umbra Holdings,Healthcare,Mid-Market,435,247508000.0,NA-West,San Francisco,5600.0,6500.0,5000.0,0.525
A-11154,Wayne Systems,Telecom,SMB,58,10655000.0,NA-East,New York,2800.0,1600.0,900.0,0.761
A-11155,Prestige Holdings,Healthcare,SMB,155,34506000.0,NA-West,Phoenix,2700.0,2800.0,600.0,0.355
A-11156,Gekko Holdings,Financial Services,SMB,189,2429000.0,NA-West,San Francisco,1200.0,1300.0,1700.0,0.42
A-11157,Initech Technologies,Energy,SMB,12,3738000.0,NA-East,Atlanta,1800.0,2600.0,800.0,0.36
A-11158,Sterling Technologies,Healthcare,SMB,25,26095000.0,APAC,Bangalore,1800.0,3700.0,1500.0,0.742
A-11159,Vandelay Analytics,Retail,Mid-Market,1288,134854000.0,NA-West,Seattle,4200.0,12000.0,4500.0,0.771
A-11160,Initech Labs,Retail,Mid-Market,1943,165077000.0,NA-West,Phoenix,9900.0,6500.0,6600.0,0.692
A-11161,Northwind Digital,Energy,SMB,190,30112000.0,APAC,Tokyo,2800.0,2600.0,2400.0,0.695
A-11162,Dunder Technologies,Retail,Enterprise,12588,11414260000.0,NA-East,Chicago,33200.0,12100.0,11400.0,0.365
A-11163,Soylent Holdings,Retail,SMB,190,47519000.0,NA-East,Atlanta,400.0,1500.0,2100.0,0.925
A-11164,Aperture Cloud,Telecom,SMB,184,28622000.0,NA-West,Seattle,1300.0,3300.0,1500.0,0.771
A-11165,Oscorp Solutions,Retail,Mid-Market,907,469037000.0,NA-East,Austin,7900.0,11500.0,4600.0,0.715
A-11166,Sterling Systems,Education,Mid-Market,797,427447000.0,APAC,Sydney,8200.0,7600.0,2600.0,0.722
A-11167,Stark Solutions,Healthcare,SMB,31,46209000.0,NA-East,Atlanta,400.0,2000.0,1300.0,0.545
A-11168,Hooli Analytics,Logistics,SMB,120,13143000.0,NA-West,Los Angeles,3600.0,1700.0,2200.0,0.49
A-11169,Dunder Solutions,Manufacturing,SMB,29,45466000.0,EMEA,Berlin,3600.0,2600.0,1700.0,0.813
A-11170,Cogswell Digital,Energy,Enterprise,6434,18684374000.0,NA-East,New York,14800.0,30700.0,7500.0,0.582
A-11171,Nakatomi Systems,Financial Services,Enterprise,25866,13034908000.0,NA-West,Seattle,10700.0,27500.0,19500.0,0.666
A-11172,Aperture Solutions,Healthcare,Mid-Market,1239,230137000.0,EMEA,London,5200.0,6700.0,6700.0,0.7
A-11173,Umbra Solutions,Logistics,Enterprise,5018,18587646000.0,NA-East,New York,17900.0,17500.0,7100.0,0.189
A-11174,Contoso Industries,Energy,Mid-Market,1392,475413000.0,NA-East,New York,3200.0,6100.0,1400.0,0.135
A-11175,Northwind Holdings,Financial Services,Enterprise,11509,12637470000.0,NA-West,Phoenix,17300.0,14600.0,19700.0,0.599
A-11176,Wonka Networks,Media,Enterprise,41707,17266235000.0,EMEA,Paris,28900.0,16500.0,7600.0,0.509
A-11177,Massive Group,Software,SMB,64,42790000.0,NA-West,Los Angeles,2900.0,1600.0,1600.0,0.614
A-11178,Northwind Digital,Energy,SMB,18,10184000.0,EMEA,Paris,2500.0,1800.0,600.0,0.326
A-11179,Prestige Holdings,Logistics,SMB,138,31974000.0,NA-West,Phoenix,1000.0,3600.0,2400.0,0.744
A-11180,Umbra Holdings,Manufacturing,Enterprise,49143,19658197000.0,EMEA,Madrid,10000.0,21200.0,9800.0,0.576
A-11181,Cogswell Networks,Healthcare,Enterprise,36433,13467579000.0,NA-East,New York,29000.0,21100.0,21400.0,0.696
A-11182,Pied Piper Systems,Telecom,SMB,56,44957000.0,NA-West,Seattle,3200.0,2700.0,700.0,0.249
A-11183,Initech Analytics,Logistics,Mid-Market,783,56098000.0,EMEA,London,8600.0,5400.0,2000.0,0.115
A-11184,Dunder Industries,Telecom,Mid-Market,313,378724000.0,NA-West,Denver,9900.0,9200.0,5900.0,0.713
A-11185,Hooli Labs,Financial Services,Enterprise,29178,18407084000.0,NA-West,Phoenix,17000.0,9700.0,11500.0,0.146
A-11186,Acme Group,Software,Mid-Market,656,245569000.0,NA-West,San Francisco,3600.0,9500.0,2400.0,0.572
A-11187,Sterling Technologies,Education,Enterprise,21369,10873616000.0,NA-East,Chicago,27700.0,29200.0,13000.0,0.511
A-11188,Contoso Group,Energy,Mid-Market,1373,353728000.0,NA-East,Austin,2300.0,6300.0,5300.0,0.528
A-11189,Pied Piper Analytics,Education,SMB,181,35216000.0,NA-East,Austin,1400.0,3000.0,2100.0,0.494
A-11190,Northwind Group,Financial Services,Enterprise,30132,7363471000.0,NA-West,Denver,5800.0,12100.0,5500.0,0.238
A-11191,Prestige Solutions,Telecom,Mid-Market,751,295140000.0,EMEA,Berlin,9600.0,4900.0,3600.0,0.486
A-11192,Northwind Systems,Telecom,Mid-Market,639,191631000.0,NA-West,Denver,4200.0,5800.0,6200.0,0.641
A-11193,Umbra Networks,Telecom,Enterprise,12691,4514829000.0,NA-East,Chicago,29300.0,25300.0,15200.0,0.601
A-11194,Soylent Labs,Media,Mid-Market,1305,462274000.0,NA-East,Boston,8200.0,7700.0,3400.0,0.406
A-11195,Hooli Partners,Manufacturing,Mid-Market,753,165829000.0,NA-East,Atlanta,2700.0,7200.0,7000.0,0.691
A-11196,Hooli Partners,Education,SMB,95,12094000.0,NA-East,Chicago,3600.0,3500.0,2500.0,0.693
A-11197,Gekko Technologies,Healthcare,SMB,125,24374000.0,NA-West,Phoenix,3800.0,1600.0,1600.0,0.544
A-11198,Acme Networks,Energy,SMB,34,34872000.0,NA-East,Austin,700.0,1300.0,900.0,0.536
A-11199,Wayne Solutions,Education,Mid-Market,437,399986000.0,NA-West,Seattle,2400.0,8300.0,3500.0,0.469
A-11200,Cogswell Industries,Financial Services,Enterprise,8545,2738575000.0,NA-West,Phoenix,30700.0,24600.0,6900.0,0.397
A-11201,Acme Digital,Telecom,Mid-Market,1947,85497000.0,EMEA,Berlin,7700.0,9500.0,6500.0,0.711
A-11202,Prestige Digital,Media,Mid-Market,286,142117000.0,NA-West,Seattle,10900.0,5700.0,2100.0,0.412
A-11203,Initech Systems,Retail,Enterprise,13135,9289864000.0,NA-East,Boston,25300.0,12600.0,5800.0,0.186
A-11204,Wayne Cloud,Healthcare,Mid-Market,1224,176261000.0,NA-East,Chicago,9500.0,12900.0,8400.0,0.942
A-11205,Northwind Partners,Manufacturing,SMB,169,3864000.0,NA-West,San Francisco,1100.0,2300.0,1000.0,0.621
A-11206,Wayne Cloud,Healthcare,SMB,47,7540000.0,EMEA,London,4000.0,1500.0,700.0,0.231
A-11207,Acme Holdings,Manufacturing,Mid-Market,656,260801000.0,NA-West,Los Angeles,2700.0,4000.0,1200.0,0.073
A-11208,Massive Networks,Media,SMB,152,16444000.0,NA-East,Chicago,3600.0,2000.0,1800.0,0.471
A-11209,Hooli Solutions,Healthcare,Enterprise,13279,4727304000.0,NA-West,Seattle,30100.0,17400.0,7800.0,0.114
A-11210,Aperture Cloud,Healthcare,SMB,191,33434000.0,NA-West,Los Angeles,800.0,2700.0,500.0,0.323
A-11211,Massive Group,Retail,Enterprise,4402,7515335000.0,NA-West,Denver,24000.0,18000.0,8000.0,0.596
A-11212,Wayne Networks,Software,Mid-Market,1644,313220000.0,APAC,Singapore,8900.0,12400.0,3700.0,0.854
A-11213,Vandelay Solutions,Education,Mid-Market,1584,84339000.0,EMEA,Berlin,3900.0,6200.0,3000.0,0.491
A-11214,Tyrell Cloud,Education,Enterprise,4399,18368450000.0,NA-West,San Francisco,39200.0,14400.0,10500.0,0.234
A-11215,Massive Networks,Retail,Enterprise,35333,3974955000.0,EMEA,Madrid,16100.0,12400.0,5800.0,0.306
A-11216,Prestige Solutions,Healthcare,SMB,41,18675000.0,EMEA,Madrid,1400.0,1800.0,600.0,0.072
A-11217,Vandelay Cloud,Software,Enterprise,35233,16420852000.0,NA-West,Denver,12100.0,22500.0,21700.0,0.738
A-11218,Aperture Systems,Healthcare,Mid-Market,218,218386000.0,NA-West,San Francisco,8800.0,8700.0,1800.0,0.384
A-11219,Contoso Technologies,Telecom,SMB,130,11251000.0,NA-East,New York,3800.0,2600.0,2000.0,0.751
A-11220,Oscorp Group,Software,Mid-Market,953,448620000.0,NA-West,Los Angeles,5500.0,5200.0,4900.0,0.36
A-11221,Wayne Technologies,Manufacturing,Enterprise,4017,12032541000.0,EMEA,Paris,16100.0,14800.0,4200.0,0.068
A-11222,Cogswell Partners,Healthcare,SMB,18,19472000.0,NA-East,Boston,1500.0,1700.0,1600.0,0.333
A-11223,Northwind Partners,Education,Mid-Market,1161,432946000.0,NA-East,Austin,9000.0,6300.0,4200.0,0.281
A-11224,Initech Cloud,Media,Enterprise,27839,17459739000.0,EMEA,London,24000.0,23500.0,19200.0,0.635
A-11225,Umbra Analytics,Software,Mid-Market,276,224720000.0,APAC,Tokyo,7700.0,8000.0,7100.0,0.688
A-11226,Pied Piper Technologies,Retail,Mid-Market,1902,229683000.0,APAC,Bangalore,5100.0,7800.0,5000.0,0.355
A-11227,Contoso Labs,Manufacturing,SMB,44,15976000.0,NA-East,Boston,500.0,3500.0,2100.0,0.613
A-11228,Sterling Labs,Financial Services,Mid-Market,1047,326749000.0,NA-East,Austin,3500.0,7300.0,5200.0,0.45
A-11229,Northwind Holdings,Telecom,SMB,90,2026000.0,NA-East,Austin,2800.0,1600.0,1900.0,0.805
A-11230,Initech Systems,Media,Enterprise,32326,6869430000.0,NA-West,San Francisco,11300.0,24300.0,9400.0,0.643
A-11231,Northwind Solutions,Telecom,Mid-Market,1161,244488000.0,NA-East,Boston,10200.0,6900.0,3800.0,0.351
A-11232,Dunder Holdings,Manufacturing,SMB,164,20968000.0,APAC,Singapore,3100.0,1500.0,1200.0,0.11
A-11233,Vandelay Group,Logistics,Mid-Market,1623,140506000.0,NA-East,Austin,4300.0,5300.0,5600.0,0.444
A-11234,Globex Digital,Energy,Mid-Market,785,472053000.0,NA-West,Phoenix,9400.0,9300.0,5900.0,0.848
A-11235,Contoso Systems,Logistics,SMB,109,42959000.0,NA-East,Chicago,3300.0,3500.0,2600.0,0.854
A-11236,Oscorp Technologies,Education,Mid-Market,1735,339463000.0,NA-West,Los Angeles,7400.0,7700.0,2500.0,0.534
A-11237,Prestige Technologies,Healthcare,Mid-Market,1300,209256000.0,NA-East,Boston,10300.0,8500.0,5300.0,0.51
A-11238,Acme Solutions,Retail,Enterprise,44556,11796966000.0,NA-East,Atlanta,26300.0,27300.0,15800.0,0.667
A-11239,Massive Technologies,Energy,Mid-Market,238,51731000.0,NA-East,Boston,9800.0,5800.0,4200.0,0.615
A-11240,Gekko Holdings,Education,Mid-Market,1643,431141000.0,NA-East,Chicago,3100.0,5800.0,1800.0,0.29
A-11241,Cyberdyne Partners,Education,Mid-Market,1160,169349000.0,NA-West,Denver,5200.0,8900.0,4900.0,0.695
A-11242,Contoso Technologies,Healthcare,SMB,192,2915000.0,NA-West,Phoenix,1800.0,3700.0,2800.0,0.776
A-11243,Oscorp Digital,Manufacturing,Mid-Market,1774,412024000.0,APAC,Sydney,5300.0,5000.0,5600.0,0.508
A-11244,Wonka Technologies,Manufacturing,Mid-Market,226,466454000.0,EMEA,Amsterdam,6500.0,7700.0,2100.0,0.351
A-11245,Massive Industries,Manufacturing,Mid-Market,231,485708000.0,NA-West,San Francisco,5600.0,5400.0,3100.0,0.214
A-11246,Oscorp Systems,Logistics,Mid-Market,1570,461291000.0,NA-East,Austin,11100.0,8200.0,2900.0,0.284
A-11247,Soylent Partners,Retail,SMB,67,48478000.0,NA-East,Boston,800.0,2600.0,600.0,0.303
A-11248,Contoso Partners,Software,Mid-Market,880,404329000.0,NA-West,Denver,3300.0,6500.0,5100.0,0.406
A-11249,Contoso Labs,Education,Mid-Market,214,156160000.0,NA-West,Phoenix,11300.0,6200.0,6200.0,0.574
A-11250,Tyrell Industries,Healthcare,Mid-Market,373,420840000.0,NA-West,San Francisco,4300.0,6700.0,2800.0,0.478
A-11251,Cogswell Holdings,Telecom,Mid-Market,429,133176000.0,NA-West,San Francisco,2900.0,11900.0,2900.0,0.818
A-11252,Hooli Digital,Logistics,SMB,148,31257000.0,APAC,Bangalore,2400.0,2300.0,1400.0,0.588
A-11253,Wayne Labs,Telecom,SMB,31,25615000.0,NA-West,Seattle,2100.0,1700.0,1600.0,0.393
A-11254,Nakatomi Holdings,Media,Mid-Market,1349,210480000.0,NA-East,New York,3400.0,7300.0,3300.0,0.518
A-11255,Oscorp Solutions,Manufacturing,Mid-Market,667,431332000.0,NA-East,Atlanta,8000.0,5200.0,3900.0,0.249
A-11256,Sterling Holdings,Manufacturing,Enterprise,41623,10662730000.0,NA-West,Phoenix,26000.0,16400.0,19600.0,0.769
A-11257,Nakatomi Digital,Energy,Enterprise,11422,6062200000.0,APAC,Seoul,24400.0,15300.0,18600.0,0.698
A-11258,Cogswell Holdings,Energy,Enterprise,40984,15792854000.0,NA-East,Atlanta,6800.0,22000.0,15400.0,0.402
A-11259,Aperture Cloud,Telecom,Mid-Market,1880,316620000.0,EMEA,Berlin,6000.0,8000.0,5400.0,0.583
A-11260,Tyrell Partners,Media,SMB,20,29790000.0,APAC,Singapore,2500.0,2600.0,1200.0,0.275
A-11261,Dunder Cloud,Media,Enterprise,9858,14233299000.0,NA-West,San Francisco,23900.0,22100.0,9100.0,0.53
A-11262,Dunder Networks,Energy,Mid-Market,1249,247118000.0,NA-East,Atlanta,7600.0,8200.0,2900.0,0.411
A-11263,Oscorp Systems,Healthcare,SMB,37,22614000.0,EMEA,Madrid,2500.0,3200.0,1800.0,0.487
A-11264,Wayne Labs,Retail,SMB,161,11099000.0,NA-East,New York,2100.0,1900.0,2400.0,0.624
A-11265,Prestige Labs,Financial Services,SMB,119,30878000.0,NA-East,Chicago,3900.0,2200.0,1600.0,0.759
A-11266,Cogswell Networks,Healthcare,SMB,168,22819000.0,NA-West,Seattle,2400.0,3400.0,2800.0,0.913
A-11267,Acme Cloud,Energy,Mid-Market,1930,55350000.0,NA-West,Denver,10400.0,7300.0,4600.0,0.649
A-11268,Prestige Group,Education,Mid-Market,1972,188318000.0,NA-West,Denver,8500.0,6300.0,1500.0,0.248
A-11269,Wayne Systems,Healthcare,Mid-Market,738,371585000.0,NA-West,Denver,4100.0,7400.0,1800.0,0.327
A-11270,Gekko Cloud,Education,Enterprise,21245,5284248000.0,NA-West,Phoenix,17400.0,14000.0,15100.0,0.555
A-11271,Pied Piper Industries,Telecom,SMB,165,12731000.0,NA-West,San Francisco,2100.0,2300.0,1100.0,0.649
